id,prediction
0,0.0
1,0.0
2,0.0
3,42.46880022832048
4,369.74326984291616
5,931.9871055487079
6,1682.3137045355988
7,2545.5990672468574
8,2761.9501684201823
9,2656.6280032349396
10,3000.3352706032897
11,3045.32269971833
12,2768.283500744359
13,2508.249734946753
14,2351.4107190720497
15,1678.0725378281586
16,1054.902470289374
17,558.3382275464288
18,255.8823398369857
19,4.775296340653636
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,132.26316088480195
28,521.6567705149295
29,1323.915111367081
30,1870.5090761161355
31,2605.1284802840087
32,3475.7417246735085
33,3723.87218692257
34,3616.128264195058
35,3740.508038307561
36,3761.3575599314518
37,3671.800057091889
38,2889.3235223517077
39,2641.098541849875
40,1688.4528994911834
41,868.4880652688977
42,383.4834017481503
43,80.73075853466452
44,0.0
45,0.0
46,0.0
47,0.0
48,0.17429912441076922
49,0.0
50,25.42501364408932
51,222.67379785511372
52,620.788762921386
53,1560.2913255160233
54,2567.3169761903955
55,3388.0599063976533
56,4239.056283367826
57,4827.283822058483
58,4908.842590590268
59,4314.139481745619
60,4259.7157867143005
61,3952.2874574610414
62,2945.095994887369
63,1943.2262128518105
64,1303.9342772742148
65,667.6599632109782
66,379.3531764524842
67,101.54741572058332
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.9549233793437093
75,163.90032753612297
76,466.9243411956206
77,1265.4174274805691
78,2588.8362193958055
79,3579.9669863019208
80,4082.76527106084
81,4025.2282335990735
82,3805.3847449142804
83,3528.8860969343314
84,3617.7971927507942
85,3543.7219025190966
86,3019.9614838697858
87,2699.2621887644545
88,1789.3766628342196
89,813.6587859881564
90,287.5970933224422
91,122.5962179122703
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,64.19494173616324
99,248.47079627570338
100,586.3779157467867
101,1352.0871839979718
102,2615.8770346410292
103,3441.7602800927434
104,4078.058739595226
105,4698.556340805037
106,4840.723978881719
107,4596.259894754547
108,4642.0264357640335
109,4136.443115782863
110,3562.63682131753
111,2854.353089429637
112,1908.1518025086752
113,928.75446555727
114,424.33131133284553
115,179.61941391672522
116,4.481307833884754
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,74.14471949392292
123,265.888726511762
124,690.3475404623044
125,1703.3150228891627
126,2699.470643568548
127,3415.13291624552
128,3948.810158577964
129,3776.7965107903374
130,3396.7833185896884
131,3472.3324899489903
132,3317.7707378171253
133,3639.5823000588766
134,3243.319207908929
135,2411.0350065073017
136,1712.281955797148
137,965.834645107471
138,431.5416823775906
139,165.6268581962469
140,9.666124727671292
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,79.17998618104059
147,266.5223291375012
148,697.7222316095279
149,1717.2666647719907
150,2729.6542398498823
151,3414.2395651115166
152,4218.12049682973
153,4678.463227329831
154,4705.743116122004
155,4203.201126846956
156,3629.556924455147
157,3121.5543098987464
158,3145.1200928699873
159,2135.8261087129927
160,1604.4709532681036
161,939.9507382185695
162,384.897514148346
163,169.96834188621295
164,2.2015751198863978
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,63.839087250096526
172,147.7942837580724
173,269.28548634117396
174,414.29847580102233
175,499.23757579414826
176,633.868973241174
177,684.8558485366777
178,977.9482524153044
179,1388.8057462384518
180,1984.7999689417493
181,2051.322203992734
182,2049.0814538220047
183,1910.9448800540372
184,1214.7944746239323
185,600.8686136484727
186,292.42127850403256
187,155.7979503026399
188,4.744000090765143
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,39.461613908098016
195,181.59568868988697
196,307.1073779775259
197,692.7762148939674
198,1412.1985286499757
199,2183.2463777561497
200,2368.4431856414376
201,2286.620065042233
202,2823.8550745400557
203,2715.7415756627624
204,2979.155822880444
205,2955.537024209938
206,2464.058338552401
207,1647.3178989937614
208,1001.3730717121754
209,430.43801871913934
210,231.52419906761526
211,42.41467613034442
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,5.916896651950172
219,74.43094389520763
220,204.2019077110165
221,404.9022597620787
222,739.0155161606909
223,1089.2696666191255
224,1929.4163997876944
225,1993.5488273216797
226,1849.6866885130116
227,1867.7973498275896
228,1189.8381206621411
229,925.3747047263968
230,891.0404165926377
231,694.8819140695966
232,560.0290268792265
233,330.9670250044478
234,160.4988245797084
235,44.72748845034598
236,3.575147306144588
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,3.693243478394587
243,84.22445341259785
244,235.28022008064542
245,838.8843559002117
246,1344.1769155223933
247,2107.5095888679994
248,2130.239345528873
249,1407.349835040989
250,1498.0377273777212
251,1441.6500968933028
252,1891.2192199930928
253,2015.6253630202023
254,1967.947100269933
255,2049.6700086233054
256,1447.145350162505
257,978.7241585436979
258,467.0570390604512
259,228.03600793248057
260,47.41802412210356
261,0.5329015702383266
262,0.0
263,0.0
264,0.0
265,0.0
266,42.8064981517124
267,181.3628556486272
268,299.2935439065015
269,901.0131385638091
270,1385.8137382694736
271,1546.1593246777247
272,1716.2897089459357
273,1775.667008521632
274,1715.405190907723
275,1580.214938425709
276,1661.938604223984
277,1393.1341205137605
278,1469.7299359938406
279,1452.9481154618493
280,853.6267434077989
281,411.78808317806704
282,187.88530429155966
283,66.65577255226289
284,2.079973818389668
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,57.55187394544717
291,181.5975615808079
292,379.4686405884673
293,862.0364607203584
294,1356.723069226362
295,2079.718940671889
296,1929.498058019442
297,1806.6411011112477
298,2306.134930364028
299,2136.9426569929133
300,1521.4073737034546
301,1427.3837791955634
302,1407.2121272461168
303,1326.0580764132724
304,1113.6413578785628
305,606.4161745986833
306,315.2970625425485
307,185.9620085007365
308,28.488962285232567
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,38.61671845191654
315,198.48843042621803
316,503.8529852506226
317,1027.5869699208174
318,1618.4223555395579
319,1837.648172315171
320,2194.9749202224884
321,3005.5643073557317
322,3092.2835858583676
323,2265.677095911104
324,1895.2651134762536
325,1644.1878011171357
326,1286.2128489112165
327,815.0677244021684
328,665.5545530096242
329,385.3485114208338
330,195.5054531304783
331,61.29003155675625
332,1.3873409231628653
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,5.800856499269496
339,78.05703459957572
340,206.78344788503654
341,561.2649008263064
342,869.1998839903613
343,1041.3779967957857
344,1283.3524957671743
345,1616.380222236905
346,1620.249283366711
347,1755.192026839657
348,1642.8860283878635
349,1561.6249067549948
350,1309.7161206250898
351,1103.3198891901584
352,917.0638956852008
353,492.84331492382705
354,228.7657195284056
355,113.69910994664222
356,14.995049929301054
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,39.1457561533132
363,166.12115322747616
364,278.82820784020254
365,585.8129203556173
