id,prediction
0,0.0
1,0.0
2,0.0
3,50.1740827674885
4,383.5525558555813
5,929.7876466059159
6,1630.1030235731328
7,2472.685393079824
8,2729.9825198808967
9,2657.960163867509
10,2909.9871140906466
11,3000.583463954427
12,2583.9008634967727
13,2406.2969472883324
14,2272.76455863197
15,1711.8533297860818
16,1067.1653789549464
17,553.2541387545938
18,264.8583753091599
19,4.7448227275927835
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,128.87099137520238
28,530.2608824466441
29,1349.9454877563708
30,1816.5862927153562
31,2615.9176488531584
32,3612.5947205971547
33,3781.445192189214
34,3770.5424273546178
35,3799.362205956768
36,3792.948184512665
37,3724.6477888755644
38,2902.887372558697
39,2613.361320148586
40,1665.7677503509149
41,875.3920343003914
42,393.38681174221847
43,78.30464072889275
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,22.271711059980163
51,218.12499992711938
52,615.8735353004711
53,1546.5411131044707
54,2546.9159224695186
55,3384.145983551264
56,4227.176304350639
57,4813.754220046049
58,4868.104862705245
59,4300.222305502619
60,4279.881326169835
61,3938.103998372335
62,3024.656384018143
63,1962.6335241763095
64,1333.727366565437
65,668.0023875657598
66,389.05695469003285
67,108.63533797291407
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,175.35545786412422
76,456.9087924576292
77,1270.8611676794899
78,2519.7686850780674
79,3585.3927990566176
80,4056.6517843994384
81,4053.102716601346
82,3848.067169676578
83,3620.412297699621
84,3641.187035786802
85,3524.7138817339046
86,3040.3434582654118
87,2657.5399074234915
88,1864.170058387077
89,811.4129930542211
90,299.6994447822656
91,133.5033322421986
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,69.5273638260997
99,259.070623954329
100,596.9227454403823
101,1353.2202124741398
102,2597.3824348860408
103,3382.0306954224684
104,4047.0813528528447
105,4698.540553968862
106,4820.102045371481
107,4509.260323476335
108,4625.000786090302
109,4063.974998848843
110,3594.242455637522
111,2877.3622377216566
112,1972.1912716228503
113,958.7563399169287
114,414.74294319611386
115,178.50474082322313
116,3.2708022033499002
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,78.06412379843768
123,258.5824632785527
124,685.0936427666601
125,1698.2105608307565
126,2655.7900422784073
127,3365.7319121375303
128,3962.4324310122174
129,3820.948014657686
130,3494.346703982767
131,3505.4171591724403
132,3440.1189594397338
133,3706.383630018512
134,3269.955341970148
135,2382.5093025851943
136,1753.095581570164
137,931.2819101159619
138,429.9039869290474
139,174.32518750571313
140,7.652372548936853
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,82.04745806877324
147,268.16168052040035
148,686.9820249591693
149,1702.34285169639
150,2692.6437415601663
151,3403.3018627200017
152,4195.41436451597
153,4706.8668579607465
154,4697.7291599036025
155,4230.391928446563
156,3586.8148319367187
157,3068.4355267665383
158,3164.115672811962
159,2116.6474144065273
160,1631.5338436533775
161,902.2258223184158
162,392.54914992285495
163,171.46008839843762
164,1.0035942957721904
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,64.27407636191566
172,149.16582064006806
173,275.43278758770504
174,417.06738535993435
175,485.93678621135746
176,585.3502321908732
177,680.6927584822613
178,940.6144152620828
179,1372.0925010074852
180,2098.7863467612883
181,2059.3007591625305
182,2080.535252519384
183,1936.2003938546395
184,1227.8086105685643
185,573.0571239965051
186,291.08917084061306
187,158.86844425153834
188,5.487667208635454
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,52.292039625923856
195,191.2857802852389
196,308.7984865988168
197,709.3259357889451
198,1371.5835491770158
199,2093.8143548548856
200,2433.1327061889524
201,2271.551047765312
202,2773.9121234522454
203,2755.0176961397165
204,2905.476730101579
205,2925.635313251375
206,2450.3351843846217
207,1663.2502259184257
208,958.2665999437766
209,432.515877404435
210,245.2460377718504
211,51.85944617367899
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,8.292639899747329
219,81.35940432858749
220,204.5903365402578
221,408.6495871737175
222,747.2841124346179
223,1074.368359478396
224,1910.8484039688037
225,2025.492168012061
226,1840.3517039271687
227,1805.785983646078
228,1127.2572131553002
229,937.8019214977211
230,859.3794304694509
231,687.6508136501005
232,545.9759126773172
233,328.7620240062614
234,151.53377166270732
235,51.332124916375946
236,2.4921269683560165
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,7.816595318718157
243,93.042509224784
244,243.2292183828327
245,820.549213659744
246,1321.1899816228715
247,2049.729202248235
248,2074.8100905541596
249,1263.0802950527327
250,1404.7089839645282
251,1403.724792458042
252,1785.084087725531
253,2005.7934532083386
254,1969.165806734347
255,2049.839843585502
256,1478.140133253787
257,948.4814661951838
258,451.4631816730861
259,232.5082585032065
260,47.85523568950532
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,53.45616037887653
267,185.27183230835203
268,300.6486127668371
269,893.6050111116408
270,1373.101756735483
271,1568.9465192822395
272,1767.5805932009052
273,1814.903625028091
274,1750.5767094562143
275,1643.8328078177587
276,1726.0805582013481
277,1390.0523862394643
278,1414.2789014678015
279,1416.5724688454175
280,859.644763754436
281,410.688043004205
282,190.2110917973433
283,82.3488001348391
284,5.739648097096687
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,69.94275356134506
291,198.89444477412778
292,385.9684783059088
293,832.7854502994585
294,1369.8616121036384
295,2053.4378547997367
296,1885.2259745514643
297,1834.01334672755
298,2289.561501075916
299,2165.2495174235182
300,1456.425874477803
301,1356.1788542663871
302,1437.6822401602435
303,1332.8837253525585
304,1121.7585262787093
305,589.6683157938811
306,319.6465872530567
307,186.42453267410446
308,42.45958943553369
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,50.73310297627414
315,212.83433954165514
316,509.3102785517142
317,1006.1688017615429
318,1631.3473802644835
319,1854.1985594239345
320,2307.606710908265
321,3029.9099372745263
322,3089.546778687142
323,2454.3082505637367
324,1881.9845777253845
325,1607.4730123497943
326,1265.0686709824945
327,828.3089115252723
328,674.0233409588474
329,397.8781728521501
330,194.9154595624002
331,69.41295028743534
332,6.971338328581474
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,5.979075193742894
339,84.61734077623191
340,212.55868809823465
341,550.6367167218658
342,878.2692712465688
343,1100.269466755306
344,1312.5876591318083
345,1689.1551803783073
346,1652.1281516686618
347,1884.5654737920677
348,1702.6741268043966
349,1693.824352634365
350,1335.6360751050624
351,1138.5739803821843
352,917.6938162348887
353,494.29630138855146
354,229.86508552349312
355,116.35071625537356
356,21.067226420265996
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,46.93282835176122
363,174.41923881168915
364,284.5043137321321
365,579.075014055199
366,991.662578651805
367,1304.387410005606
