id,prediction
0,0.0
1,0.0
2,0.033
3,61.47460000000001
4,388.71799999999996
5,702.6491999999997
6,1341.3246
7,1726.619400000001
8,2221.3862
9,2599.1020000000003
10,2611.4946000000004
11,2673.0373999999993
12,2402.334
13,2306.7198
14,2081.0635999999995
15,1363.2872
16,1168.5387999999996
17,595.2781999999999
18,250.00800000000004
19,21.665599999999998
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,1.8589999999999998
27,139.85179999999994
28,558.8990000000005
29,987.2565999999999
30,2104.1284000000005
31,2491.3877999999995
32,3071.499199999998
33,3631.8325999999997
34,3453.815200000001
35,3570.8661999999995
36,3367.7974
37,3200.3862
38,2851.2792
39,2494.4457999999986
40,1426.4117999999999
41,814.9680000000002
42,379.21399999999994
43,101.02620000000005
44,0.1232
45,0.0
46,0.0
47,0.0
48,0.0
49,0.3739999999999999
50,25.134999999999994
51,244.13180000000003
52,655.2347999999997
53,1467.202000000001
54,2271.9928
55,3506.6328
56,4404.006200000001
57,4888.921400000002
58,5084.5783999999985
59,4525.4176
60,4076.4526000000023
61,3568.149199999998
62,2915.1319999999996
63,2175.6063999999997
64,1307.3434
65,788.3875999999998
66,431.1097999999997
67,130.22679999999994
68,1.4761999999999986
69,0.0594
70,0.0
71,0.0
72,0.0
73,0.04619999999999999
74,14.867600000000003
75,142.25199999999995
76,540.0097999999999
77,970.8842000000003
78,2424.879599999999
79,3678.503399999999
80,4390.6698000000015
81,3253.967200000002
82,3421.4906000000005
83,3723.229400000001
84,3436.73
85,2637.8659999999986
86,2942.7662000000005
87,2612.170000000001
88,2052.166600000001
89,788.0422000000005
90,325.0345999999999
91,137.76179999999994
92,4.881800000000001
93,0.0
94,0.0
95,0.0
96,0.0
97,0.4905999999999996
98,60.486799999999995
99,244.57840000000004
100,701.0080000000005
101,1322.9128000000012
102,2245.3948
103,3273.826599999999
104,3610.8402000000006
105,4595.718600000001
106,4818.314600000001
107,4711.682799999999
108,4685.808600000001
109,4286.352399999998
110,3528.4765999999986
111,2764.5794
112,2183.7727999999993
113,1067.7479999999998
114,521.8201999999998
115,180.16459999999995
116,22.00439999999999
117,0.0022
118,0.0
119,0.0
120,0.0
121,0.7171999999999994
122,88.43780000000004
123,265.04720000000003
124,739.7279999999998
125,1622.3966000000012
126,2326.7354000000005
127,3501.3197999999993
128,3599.8533999999995
129,4317.341600000001
130,3606.9088
131,3263.1961999999994
132,3015.5575999999996
133,3408.4842000000003
134,3478.7279999999987
135,2464.9548000000004
136,1798.8233999999993
137,940.8520000000001
138,540.2429999999997
139,202.96759999999986
140,21.881199999999993
141,0.0
142,0.0
143,0.0
144,0.0
145,0.7501999999999995
146,92.31200000000004
147,297.2288000000001
148,724.7657999999997
149,1721.0534000000011
150,2611.6376000000014
151,3674.376200000001
152,4485.3292
153,4949.3576
154,4561.966200000001
155,4351.0851999999995
156,3439.0245999999975
157,3232.1321999999996
158,3206.6012
159,2371.8552000000004
160,1546.6109999999983
161,872.5244
162,492.8197999999998
163,173.118
164,10.150799999999995
165,0.0
166,0.0
167,0.0
168,0.0
169,0.44879999999999987
170,12.190199999999994
171,87.35759999999996
172,145.45959999999997
173,256.7488000000001
174,454.79280000000006
175,477.6530000000002
176,580.3402000000002
177,619.2010000000002
178,732.3756000000001
179,1000.4544000000002
180,1627.6677999999997
181,2236.680600000001
182,1821.7297999999996
183,1673.0625999999995
184,1341.1859999999997
185,1028.1524000000004
186,313.4428
187,160.02800000000002
188,18.268800000000002
189,0.0
190,0.0
191,0.0
192,0.0
193,2.3782
194,54.322400000000016
195,136.10960000000003
196,347.69460000000004
197,695.8357999999998
198,1690.8166000000003
199,1994.0250000000003
200,2021.0652000000011
201,1950.5354000000004
202,2291.839000000001
203,2519.858000000002
204,2528.099200000002
205,2740.509200000002
206,2301.2329999999997
207,1539.2519999999995
208,1234.6333999999995
209,562.2209999999999
210,275.0417999999999
211,70.378
212,4.261399999999999
213,0.1056
214,0.0
215,0.0
216,0.1078
217,1.2562
218,15.171200000000006
219,99.68860000000006
220,235.3845999999999
221,250.1906
222,555.687
223,1127.5572000000002
224,2056.909800000001
225,2075.3788
226,1497.7292000000002
227,1580.2534000000007
228,1074.2291999999998
229,818.6662
230,748.8514000000001
231,834.4159999999999
232,525.4084000000001
233,322.2912
234,169.1624
235,63.90560000000001
236,5.522000000000002
237,0.0
238,0.0
239,0.0
240,0.0088
241,1.4476
242,15.6706
243,87.40599999999999
244,231.2067999999999
245,746.1938000000002
246,1474.6181999999994
247,1986.6484
248,1949.9721999999997
249,1307.9484000000007
250,1715.8855999999987
251,1843.1357999999998
252,2450.7164
253,2463.857
254,2280.427599999999
255,1828.6333999999995
256,1602.0135999999993
257,936.8611999999997
258,574.4398000000001
259,216.0268
260,53.47319999999997
261,0.1078
262,0.0
263,0.0
264,0.0022
265,2.2901999999999982
266,71.1722
267,147.10960000000003
268,326.38759999999985
269,860.7147999999999
270,1330.3686000000005
271,1572.835
272,1906.0755999999997
273,1723.9684
274,1696.9106000000008
275,1695.8634000000009
276,1748.7997999999995
277,1574.5862000000002
278,1792.0892000000003
279,1585.7688
280,1214.9147999999993
281,415.4172000000001
282,183.4843999999999
283,93.46700000000003
284,12.557600000000003
285,0.34319999999999995
286,0.0132
287,0.011000000000000001
288,0.037399999999999996
289,3.262600000000002
290,82.26899999999998
291,212.75319999999994
292,339.1564000000001
293,825.6380000000001
294,1458.3645999999997
295,1937.6235999999997
296,2039.870800000001
297,1773.3540000000007
298,2265.78
299,2132.801
300,1930.181
301,1473.01
302,1362.5149999999996
303,1197.3763999999999
304,988.0618000000001
305,730.8113999999998
306,480.86280000000033
307,197.38180000000008
308,55.0836
309,0.41139999999999993
310,0.0022
311,0.0
312,0.0462
313,3.3352000000000004
314,67.45419999999997
315,260.5856
316,560.0826
317,1007.3359999999998
318,1431.4013999999997
319,2247.889599999999
320,2880.8450000000007
321,2767.2413999999994
322,3021.0883999999996
323,2825.9418
324,2138.318599999999
325,1843.9982000000005
326,1257.9489999999996
327,728.002
328,585.2153999999998
329,417.89219999999995
330,206.59319999999997
331,103.08980000000003
332,17.402
333,0.4905999999999999
334,0.0
335,0.0418
336,0.0
337,0.5763999999999999
338,25.251599999999982
339,89.8326
340,247.04679999999996
341,517.5962000000001
342,778.9188000000006
343,947.1527999999997
344,1005.7519999999997
345,1157.2417999999998
346,1666.2865999999997
347,1995.0810000000004
348,1883.0503999999999
349,1321.9646
350,1209.3091999999997
351,1054.1497999999995
352,938.1745999999999
353,501.60660000000024
354,230.85479999999993
355,121.6534
356,25.275799999999975
357,0.47959999999999986
358,0.0022
359,0.0
360,0.050600000000000006
361,0.8447999999999998
362,42.257600000000004
363,177.64120000000003
364,268.3516
365,493.26200000000006
366,995.8740000000003
367,1064.0915999999997
368,1636.3886000000007
